,test_roc,test_prc
271,0.8171603677221655,0.6494831592950407
272,0.8090909090909091,0.6089446972232746
273,0.7325203252032522,0.16934554605286312
274,0.869885433715221,0.7504103694965459
275,0.7572944297082228,0.4818550402992293
276,0.5465116279069768,0.04354801784237268
277,0.7519217330538085,0.39765482203210445
278,0.8424036281179138,0.3642950440364233
279,0.8053473263368316,0.6585379715910407
280,0.8327374872318692,0.6712979149249932
281,0.8265151515151515,0.6798002345091414
282,0.8445839874411304,0.6754230482928874
283,0.8415166393889798,0.6540871589694812
284,0.8640625,0.19277777777777777
285,0.8195876288659794,0.6096839143613
286,0.900763358778626,0.165
287,0.7939189189189189,0.5791521863248268
288,0.8567435359888189,0.5211372828567499
289,0.8572635135135135,0.6394062879441162
290,0.5183727034120735,0.11164339133089132
291,0.8110859728506787,0.8254319751019941
292,0.8530927835051547,0.6395044950576231
293,0.9030303030303031,0.8399704913716678
294,0.8029999999999999,0.14989101215521272
295,0.594,0.1075723435406534
296,0.8911111111111111,0.5347403937732708
297,0.8354700854700854,0.7508727545996765
298,0.8465767116441779,0.7208302606548354
299,0.8463636363636363,0.6004969781334105
300,0.8476190476190476,0.5142320034633533
301,0.6653543307086613,0.16506365691762687
302,0.8214470284237726,0.6086097794388656
303,0.8515837104072399,0.8481370523283204
304,0.8699885452462772,0.7355685040884892
305,0.8495145631067962,0.523016097498248
306,0.8565066798614547,0.7523985147044916
307,0.6936026936026936,0.6304103250756593
308,0.6416666666666666,0.6644694126957063
309,0.8308823529411764,0.7639605148457409
310,0.5868131868131868,0.3012126464862374
311,0.602787456445993,0.19475994698954852
312,0.7346938775510203,0.5768561187916026
313,0.7999999999999999,0.39677496416626856
314,0.6707317073170732,0.3885320714824391
315,0.6589147286821706,0.2351566152407667
316,0.8918918918918919,0.7213804713804713
317,0.7518382352941176,0.5347879076821984
318,0.8277511961722488,0.6119246516375704
319,0.7226107226107226,0.47207351075533976
320,0.6913793103448276,0.6381244056626365
321,0.8484848484848485,0.16666666666666666
322,0.7878787878787878,0.125
323,0.5595238095238095,0.5343834973905968
324,0.5138339920948617,0.35353401571432264
325,0.629757785467128,0.6935093184990745
326,0.6319444444444445,0.7139633872531945
327,0.5951557093425606,0.7186541609208521
328,0.7571428571428571,0.7613614956472099
329,0.8481481481481481,0.8491803252161308
330,0.8090277777777777,0.8376864106173795
331,0.8854166666666666,0.8964324510722075
332,0.7962962962962963,0.39920634920634923
333,0.795,0.5102994227994228
334,0.8416666666666668,0.3833333333333333
335,0.859375,0.25
336,0.7068965517241379,0.2842948717948718
337,0.8988095238095237,0.6527777777777778
338,0.7575757575757576,0.1111111111111111
339,0.9379310344827586,0.8369230769230769
340,0.8799171842650103,0.9154804489624846
341,0.6852941176470588,0.5215785434765944
342,0.7430830039525691,0.8877748087524081
343,0.5328185328185329,0.8265084287329982
344,,1.0
345,0.9545454545454546,0.9839018597610962
346,0.625,0.4660218253968254
347,0.7833333333333332,0.6520650953984286
348,0.484375,0.8161208840823778
349,1.0,1.0
350,0.2888888888888889,0.8140207124030654
351,0.8487179487179487,0.9503039811697039
352,0.8589743589743589,0.9826675291140172
353,0.34545454545454546,0.6325806768988587
354,0.5494505494505495,0.7602857110210051
355,0.6111111111111112,0.4444444444444445
356,0.8,0.75
357,0.6481481481481481,0.5353535353535354
358,0.7272727272727273,0.3873015873015873
359,0.8461538461538461,0.41666666666666663
360,0.6547619047619047,0.8288667952561143
361,0.6666666666666666,0.8666666666666667
362,0.5555555555555556,0.5049214130096483
363,0.6666666666666666,0.8666666666666667
364,0.7703703703703704,0.8258630112577481
365,0.5,0.6
366,0.7058823529411764,0.34090909090909094
367,0.9523809523809523,0.5
368,0.7333333333333334,0.5775757575757575
369,0.8,0.8766666666666667
370,0.8571428571428572,0.5
371,0.7916666666666667,0.6458333333333333
372,0.5,0.5317460317460317
373,0.6,0.7226190476190476
374,0.7045454545454546,0.5
375,0.5333333333333333,0.4277828652828653
376,0.5428571428571429,0.5024790685504972
377,0.9230769230769231,0.7555555555555555
378,,
379,0.9444444444444444,0.8333333333333333
380,0.4285714285714286,0.26785714285714285
381,0.09999999999999998,0.24285714285714285
382,0.5833333333333334,0.5520833333333333
383,0.8333333333333334,0.8875
384,0.4444444444444444,0.22692307692307695
385,0.7857142857142857,0.7986111111111112
386,0.8285714285714285,0.8599999999999999
387,0.9523809523809523,0.5
388,0.8571428571428571,0.9682539682539681
389,0.33333333333333337,0.41666666666666663
390,0.65,0.5666666666666667
391,0.6388888888888888,0.8558793058793059
392,0.4090909090909091,0.6320617513799331
393,0.3888888888888889,0.7438492063492063
394,0.4583333333333333,0.6098415473415473
395,0.48214285714285715,0.5638625263625263
396,0.8333333333333333,0.9107142857142857
397,0.9375,0.9166666666666666
398,1.0,0.9999999999999998
399,0.796875,0.9559889306599834
400,0.9857142857142858,0.9909090909090909
401,0.20833333333333334,0.4910714285714286
402,1.0,1.0
403,0.8,0.9809090909090908
404,0.7,0.905999592819584
405,0.8571428571428572,0.8953093203093205
406,0.8051948051948052,0.8449159967017109
407,1.0,0.9999999999999998
408,0.5444444444444444,0.8598298470676429
409,,
410,0.7121212121212122,0.7665796621678975
411,0.8,0.9809090909090908
412,0.7916666666666667,0.932426948051948
413,0.7840909090909092,0.8148795648795648
414,0.925,0.9526289682539683
415,0.7755102040816327,0.8200680272108842
416,0.23333333333333328,0.4445767195767196
417,0.7065217391304348,0.9494867206955555
418,0.6964285714285714,0.8115242008364612
419,0.6923076923076923,0.9540997464074383
420,1.0,1.0
421,0.6666666666666667,0.75
422,1.0,1.0
423,0.8285714285714286,0.9422338690721044
424,0.763888888888889,0.898181216931217
425,0.8977272727272727,0.9218253968253969
426,0.6428571428571429,0.7726090902561491
427,0.7582417582417582,0.8742951492951492
428,0.7952380952380952,0.9050838738345197
429,0.7,0.8697943722943722
430,0.90625,0.9647490887380593
431,0.5,0.8551587301587301
432,0.8571428571428572,0.9379251700680272
433,0.9333333333333333,0.9583333333333334
434,0.8928571428571429,0.9464285714285714
435,0.8333333333333333,0.9415178571428572
436,0.6666666666666667,0.3333333333333333
437,0.6666666666666667,0.6793040293040292
438,0.6666666666666667,0.5833333333333333
439,0.7592592592592593,0.8731538069773365
440,0.8717948717948718,0.9436726734803658
441,0.7857142857142856,0.8523809523809522
442,0.4096385542168674,0.18852362436667844
443,0.25,0.25
444,0.9,0.9266666666666665
445,0.8,0.9283119658119657
446,0.7142857142857143,0.7407029478458049
447,0.8974358974358976,0.9796597633136095
448,0.7407407407407407,0.9202380952380953
449,0.8999999999999999,0.9795027276738311
450,0.16666666666666666,0.36138528138528137
451,0.375,0.48333333333333334
452,0.14285714285714285,0.6679138321995465
453,0.75,0.7
454,0.4375,0.5178571428571428
455,0.6538461538461537,0.7702013875432239
456,0.49425287356321845,0.7738056060786537
457,0.9715099715099715,0.8756249497628805
458,0.9876543209876543,0.9888888888888889
459,0.7608695652173912,0.8807115189666677
460,0.8823529411764706,0.9507689292132017
461,0.6818181818181819,0.46952999538811896
462,0.8070422535211268,0.738438824259154
463,0.9529411764705882,0.8761904761904762
464,0.6363636363636364,0.2722222222222222
465,0.5931034482758621,0.8770404346964064
466,0.75,0.5615426719486821
467,0.7112932604735883,0.5666275917297043
468,0.865546218487395,0.8911542965890791
469,0.5830564784053156,0.27510696183757655
470,0.8333333333333334,0.5909090909090909
471,1.0,1.0
472,0.8111111111111111,0.7088710127925815
473,0.817391304347826,0.7100852240068081
474,0.9473684210526315,0.967778547245306
475,0.7777777777777778,0.6666666666666666
476,0.7403846153846154,0.7541193346623211
477,0.7777777777777778,0.9439192095409847
478,0.6666666666666667,0.6388888888888888
479,0.7461538461538462,0.9466665308099329
480,0.6904761904761905,0.8137242805296298
481,0.8,0.4777777777777778
482,0.8,0.824686158354889
483,0.75,0.8260281385281385
484,0.8412698412698412,0.8790123456790124
485,0.5754504504504504,0.2570477533084776
486,0.8844827586206896,0.43369859307359304
487,0.8940533151059468,0.48298506659705603
488,0.9382809541840212,0.7569989474543446
489,0.8661800486618004,0.6349282706115986
490,0.9034896401308615,0.7190020007841257
491,0.868569415081043,0.6640237519898313
492,0.8826689284704551,0.6880280688751061
493,0.861244019138756,0.6508226118089127
494,0.8173591114767584,0.47257965479889896
495,0.8037296037296038,0.5271027230309931
496,0.8641114982578397,0.5831903486448828
497,0.7097844112769486,0.31647850720087906
498,0.8085600530856005,0.4514856686302248
499,0.4748299319727891,0.07415761534399448
500,0.90168459613549,0.49559261933796844
501,0.7049280177187154,0.24832214074004175
502,0.776042276042276,0.5717887498966774
503,0.7372521246458923,0.05813714453522368
504,0.7867007672634271,0.2919017700555064
505,0.8435106457733118,0.40351153040683185
506,0.871921017402945,0.3397230929752879
507,0.8007712082262212,0.19112323809876805
508,0.9014530114834778,0.39583482963933214
509,0.8720396080032666,0.5907345437554146
510,0.860763693063066,0.4603556100960374
511,0.8549240484724355,0.6785190385811141
512,0.8605313092979127,0.5151158881802023
513,0.8741532976827093,0.6290558197838468
514,0.8582944127313614,0.5325557797614728
515,0.8427196815822409,0.552775387752495
516,0.8540051679586563,0.1722235062384751
517,0.8595706618962433,0.18877676174256408
518,0.865268817204301,0.19148139337661024
519,0.9964295915452728,0.7424463937621832
520,0.8574836016696482,0.1842568698197096
521,0.9971436732362182,0.6717251883918551
522,0.716017316017316,0.08590716961154832
523,0.8810162991371046,0.3860169462473468
524,0.7365439907993099,0.36323797937101515
525,0.8073541383989146,0.3305007839929926
526,0.8562033525021412,0.2489933488303504
527,0.9089165867689358,0.47759479059996984
528,0.8889730584282985,0.6157696748862113
529,0.9225146198830408,0.480591889104939
530,0.7309365558912386,0.4284134559431216
531,0.8526388125343596,0.5079929841622306
532,0.8959770114942528,0.41204128257651723
533,0.7945075757575757,0.07815793806552121
534,0.8541183966635774,0.3315106492697465
535,0.8720411900894987,0.3766901268579608
536,0.8544986165442229,0.2854865985957524
537,0.8677612172022977,0.4095854759967918
538,0.8088445078459343,0.13569573898378762
539,0.8814382896015549,0.4474201850576466
540,0.872043762596142,0.604316327160648
541,0.8893575600259571,0.4356009908846784
542,0.9109921142369991,0.48400808263138256
543,0.8550677151594583,0.45287285446745457
544,0.8797755642415837,0.4131933065298701
545,0.8710422973083531,0.42888903710776727
546,0.8649279682066567,0.5032438576088947
547,0.8920898009295799,0.4862930291602804
548,0.9159186456084536,0.49161290946382
549,0.7420569191386839,0.20783106103732654
550,0.8305928594824763,0.4254896816497153
551,0.7812911725955205,0.18014136165536132
552,0.8881192660550459,0.70369343838356
553,0.8974220542583344,0.38122841108216327
554,0.8688969258589512,0.34565854377054667
555,0.8877777777777778,0.3595445396728818
556,0.785320546703919,0.16106893137268644
557,0.804835237622123,0.2285168334246125
558,0.8396736596736597,0.3900608957584078
559,0.8880135902603135,0.5591741909350172
560,0.6932234432234432,0.050519753267225305
561,0.31510051425899954,0.004579029927484969
562,0.7543549608684675,0.1320970378390905
563,0.8832505144807509,0.3949621225137106
564,0.82214275890524,0.28498953528190646
565,0.9153737658674188,0.6776872928658642
566,0.9232600732600733,0.21675927702903516
567,0.7531524122807018,0.07753164708737287
568,0.7729483282674772,0.15840706910965469
569,0.9171361502347418,0.16434088787029963
570,0.8515497967479675,0.36582002604679575
571,0.8962313122923589,0.4555240082452459
572,0.6178343949044586,0.004961714486886111
573,0.8884647100143542,0.784266712650134
574,0.8476375046142488,0.5093821212072298
575,0.8660500171291539,0.1690515738148748
576,0.7227722772277227,0.08497922223206447
577,0.7684167684167684,0.09398388643034715
578,0.8562973484848485,0.3718854110945742
579,0.8786067244894433,0.41205192099850396
580,0.8873220153340634,0.5121759888710108
581,0.8150544770753829,0.2193292369141086
582,0.8687603078614623,0.5315653394752741
583,0.877968821641449,0.394882874780604
584,0.8480827596417203,0.42338144558587465
585,0.7552776250687191,0.29677768725143067
586,0.8364507093159845,0.5761150886193971
587,0.7491271539587792,0.3848003358048493
588,0.8042133572389063,0.4189803324814075
589,0.7158645951749399,0.24444139047941701
590,0.8080483383685801,0.5002412538628269
591,0.8385632780082987,0.3622649332371438
592,0.8484225193245529,0.44971093220553077
593,0.736422056384743,0.19603930624393368
594,0.8208304831395203,0.5001563404633544
595,0.8256312747185883,0.45908880650247297
596,0.8732029902242667,0.328326389506151
597,0.7389703160855726,0.2350282840045546
598,0.8073014250837449,0.44525762257638485
599,0.8620651512637575,0.31622690894573774
600,0.810970464135021,0.48119615713022473
601,0.8198198198198198,0.605843323639036
602,0.7178030303030303,0.18622592019263845
603,0.7954545454545454,0.2644119769119769
604,0.6556776556776557,0.1457957957957958
605,0.7019607843137254,0.19114684271228527
606,0.7723214285714286,0.3866002501319419
607,0.826278659611993,0.549711051102091
608,0.8446969696969697,0.5315663372267145
609,0.7086527929901425,0.2833439259577907
610,0.8505747126436781,0.5487015048934554
611,0.7869281045751635,0.6250603093514973
612,0.8176638176638176,0.5296573146023695
613,0.7916666666666667,0.24004839685420448
614,0.7662921348314607,0.25912698412698415
615,0.7934640522875817,0.3602313816410104
616,0.7616071428571429,0.43395925177865247
617,0.7799847211611919,0.3924547572018342
